material_id,plant,period,consumption_quantity,base_unit,movement_type,movement_count,storage_location,document_id,document_item
MAT-1039,PLANT-04,2026-05,100,EA,261,1,SYN-01,SYN-1039-021,0001
MAT-1039,PLANT-04,2026-06,100,EA,261,1,SYN-01,SYN-1039-022,0001
MAT-1039,PLANT-04,2026-07,100,EA,261,1,SYN-01,SYN-1039-023,0001
MAT-1039,PLANT-04,2026-08,100,EA,261,1,SYN-01,SYN-1039-024,0001
MAT-1040,PLANT-01,2024-09,0,EA,261,1,SYN-01,SYN-1040-001,0001
MAT-1040,PLANT-01,2024-10,0,EA,261,1,SYN-01,SYN-1040-002,0001
MAT-1040,PLANT-01,2024-11,0,EA,261,1,SYN-01,SYN-1040-003,0001
MAT-1040,PLANT-01,2024-12,0,EA,261,1,SYN-01,SYN-1040-004,0001
MAT-1040,PLANT-01,2025-01,0,EA,261,1,SYN-01,SYN-1040-005,0001
MAT-1040,PLANT-01,2025-02,0,EA,261,1,SYN-01,SYN-1040-006,0001
MAT-1040,PLANT-01,2025-03,0,EA,261,1,SYN-01,SYN-1040-007,0001
MAT-1040,PLANT-01,2025-04,0,EA,261,1,SYN-01,SYN-1040-008,0001
MAT-1040,PLANT-01,2025-05,0,EA,261,1,SYN-01,SYN-1040-009,0001
MAT-1040,PLANT-01,2025-06,0,EA,261,1,SYN-01,SYN-1040-010,0001
MAT-1040,PLANT-01,2025-07,0,EA,261,1,SYN-01,SYN-1040-011,0001
MAT-1040,PLANT-01,2025-08,0,EA,261,1,SYN-01,SYN-1040-012,0001
MAT-1040,PLANT-01,2025-09,0,EA,261,1,SYN-01,SYN-1040-013,0001
MAT-1040,PLANT-01,2025-10,0,EA,261,1,SYN-01,SYN-1040-014,0001
MAT-1040,PLANT-01,2025-11,0,EA,261,1,SYN-01,SYN-1040-015,0001
MAT-1040,PLANT-01,2025-12,20,EA,261,1,SYN-01,SYN-1040-016,0001
MAT-1040,PLANT-01,2026-01,0,EA,261,1,SYN-01,SYN-1040-017,0001
MAT-1040,PLANT-01,2026-02,0,EA,261,1,SYN-01,SYN-1040-018,0001
MAT-1040,PLANT-01,2026-03,0,EA,261,1,SYN-01,SYN-1040-019,0001
MAT-1040,PLANT-01,2026-04,0,EA,261,1,SYN-01,SYN-1040-020,0001
MAT-1040,PLANT-01,2026-05,0,EA,261,1,SYN-01,SYN-1040-021,0001
MAT-1040,PLANT-01,2026-06,0,EA,261,1,SYN-01,SYN-1040-022,0001
MAT-1040,PLANT-01,2026-07,0,EA,261,1,SYN-01,SYN-1040-023,0001
MAT-1040,PLANT-01,2026-08,0,EA,261,1,SYN-01,SYN-1040-024,0001
MAT-1041,PLANT-02,2024-09,0,EA,261,1,SYN-01,SYN-1041-001,0001
MAT-1041,PLANT-02,2024-10,0,EA,261,1,SYN-01,SYN-1041-002,0001
MAT-1041,PLANT-02,2024-11,0,EA,261,1,SYN-01,SYN-1041-003,0001
MAT-1041,PLANT-02,2024-12,0,EA,261,1,SYN-01,SYN-1041-004,0001
MAT-1041,PLANT-02,2025-01,0,EA,261,1,SYN-01,SYN-1041-005,0001
MAT-1041,PLANT-02,2025-02,0,EA,261,1,SYN-01,SYN-1041-006,0001
MAT-1041,PLANT-02,2025-03,0,EA,261,1,SYN-01,SYN-1041-007,0001
MAT-1041,PLANT-02,2025-04,0,EA,261,1,SYN-01,SYN-1041-008,0001
MAT-1041,PLANT-02,2025-05,0,EA,261,1,SYN-01,SYN-1041-009,0001
MAT-1041,PLANT-02,2025-06,0,EA,261,1,SYN-01,SYN-1041-010,0001
MAT-1041,PLANT-02,2025-07,0,EA,261,1,SYN-01,SYN-1041-011,0001
MAT-1041,PLANT-02,2025-08,0,EA,261,1,SYN-01,SYN-1041-012,0001
MAT-1041,PLANT-02,2025-09,0,EA,261,1,SYN-01,SYN-1041-013,0001
MAT-1041,PLANT-02,2025-10,0,EA,261,1,SYN-01,SYN-1041-014,0001
MAT-1041,PLANT-02,2025-11,0,EA,261,1,SYN-01,SYN-1041-015,0001
MAT-1041,PLANT-02,2025-12,20,EA,261,1,SYN-01,SYN-1041-016,0001
MAT-1041,PLANT-02,2026-01,0,EA,261,1,SYN-01,SYN-1041-017,0001
MAT-1041,PLANT-02,2026-02,0,EA,261,1,SYN-01,SYN-1041-018,0001
MAT-1041,PLANT-02,2026-03,0,EA,261,1,SYN-01,SYN-1041-019,0001
MAT-1041,PLANT-02,2026-04,0,EA,261,1,SYN-01,SYN-1041-020,0001
MAT-1041,PLANT-02,2026-05,0,EA,261,1,SYN-01,SYN-1041-021,0001
MAT-1041,PLANT-02,2026-06,0,EA,261,1,SYN-01,SYN-1041-022,0001
MAT-1041,PLANT-02,2026-07,0,EA,261,1,SYN-01,SYN-1041-023,0001
MAT-1041,PLANT-02,2026-08,0,EA,261,1,SYN-01,SYN-1041-024,0001
MAT-1042,PLANT-03,2024-09,0,EA,261,1,SYN-01,SYN-1042-001,0001
MAT-1042,PLANT-03,2024-10,0,EA,261,1,SYN-01,SYN-1042-002,0001
MAT-1042,PLANT-03,2024-11,0,EA,261,1,SYN-01,SYN-1042-003,0001
MAT-1042,PLANT-03,2024-12,50,EA,261,1,SYN-01,SYN-1042-004,0001
MAT-1042,PLANT-03,2025-01,0,EA,261,1,SYN-01,SYN-1042-005,0001
MAT-1042,PLANT-03,2025-02,0,EA,261,1,SYN-01,SYN-1042-006,0001
MAT-1042,PLANT-03,2025-03,0,EA,261,1,SYN-01,SYN-1042-007,0001
MAT-1042,PLANT-03,2025-04,0,EA,261,1,SYN-01,SYN-1042-008,0001
MAT-1042,PLANT-03,2025-05,0,EA,261,1,SYN-01,SYN-1042-009,0001
MAT-1042,PLANT-03,2025-06,0,EA,261,1,SYN-01,SYN-1042-010,0001
MAT-1042,PLANT-03,2025-07,0,EA,261,1,SYN-01,SYN-1042-011,0001
MAT-1042,PLANT-03,2025-08,0,EA,261,1,SYN-01,SYN-1042-012,0001
MAT-1042,PLANT-03,2025-09,0,EA,261,1,SYN-01,SYN-1042-013,0001
MAT-1042,PLANT-03,2025-10,0,EA,261,1,SYN-01,SYN-1042-014,0001
MAT-1042,PLANT-03,2025-11,0,EA,261,1,SYN-01,SYN-1042-015,0001
MAT-1042,PLANT-03,2025-12,0,EA,261,1,SYN-01,SYN-1042-016,0001
MAT-1042,PLANT-03,2026-01,0,EA,261,1,SYN-01,SYN-1042-017,0001
MAT-1042,PLANT-03,2026-02,0,EA,261,1,SYN-01,SYN-1042-018,0001
MAT-1042,PLANT-03,2026-03,0,EA,261,1,SYN-01,SYN-1042-019,0001
MAT-1042,PLANT-03,2026-04,0,EA,261,1,SYN-01,SYN-1042-020,0001
MAT-1042,PLANT-03,2026-05,0,EA,261,1,SYN-01,SYN-1042-021,0001
MAT-1042,PLANT-03,2026-06,0,EA,261,1,SYN-01,SYN-1042-022,0001
MAT-1042,PLANT-03,2026-07,0,EA,261,1,SYN-01,SYN-1042-023,0001
MAT-1042,PLANT-03,2026-08,0,EA,261,1,SYN-01,SYN-1042-024,0001
MAT-1043,PLANT-04,2024-09,0,EA,261,1,SYN-01,SYN-1043-001,0001
MAT-1043,PLANT-04,2024-10,0,EA,261,1,SYN-01,SYN-1043-002,0001
MAT-1043,PLANT-04,2024-11,0,EA,261,1,SYN-01,SYN-1043-003,0001
MAT-1043,PLANT-04,2024-12,0,EA,261,1,SYN-01,SYN-1043-004,0001
MAT-1043,PLANT-04,2025-01,0,EA,261,1,SYN-01,SYN-1043-005,0001
MAT-1043,PLANT-04,2025-02,0,EA,261,1,SYN-01,SYN-1043-006,0001
MAT-1043,PLANT-04,2025-03,0,EA,261,1,SYN-01,SYN-1043-007,0001
MAT-1043,PLANT-04,2025-04,0,EA,261,1,SYN-01,SYN-1043-008,0001
MAT-1043,PLANT-04,2025-05,0,EA,261,1,SYN-01,SYN-1043-009,0001
MAT-1043,PLANT-04,2025-06,0,EA,261,1,SYN-01,SYN-1043-010,0001
MAT-1043,PLANT-04,2025-07,50,EA,261,1,SYN-01,SYN-1043-011,0001
MAT-1043,PLANT-04,2025-08,0,EA,261,1,SYN-01,SYN-1043-012,0001
MAT-1043,PLANT-04,2025-09,0,EA,261,1,SYN-01,SYN-1043-013,0001
MAT-1043,PLANT-04,2025-10,0,EA,261,1,SYN-01,SYN-1043-014,0001
MAT-1043,PLANT-04,2025-11,0,EA,261,1,SYN-01,SYN-1043-015,0001
MAT-1043,PLANT-04,2025-12,0,EA,261,1,SYN-01,SYN-1043-016,0001
MAT-1043,PLANT-04,2026-01,0,EA,261,1,SYN-01,SYN-1043-017,0001
MAT-1043,PLANT-04,2026-02,0,EA,261,1,SYN-01,SYN-1043-018,0001
MAT-1043,PLANT-04,2026-03,0,EA,261,1,SYN-01,SYN-1043-019,0001
MAT-1043,PLANT-04,2026-04,0,EA,261,1,SYN-01,SYN-1043-020,0001
MAT-1043,PLANT-04,2026-05,0,EA,261,1,SYN-01,SYN-1043-021,0001
MAT-1043,PLANT-04,2026-06,0,EA,261,1,SYN-01,SYN-1043-022,0001
MAT-1043,PLANT-04,2026-07,0,EA,261,1,SYN-01,SYN-1043-023,0001
MAT-1043,PLANT-04,2026-08,0,EA,261,1,SYN-01,SYN-1043-024,0001
MAT-1044,PLANT-01,2024-09,0,EA,261,1,SYN-01,SYN-1044-001,0001
MAT-1044,PLANT-01,2024-10,0,EA,261,1,SYN-01,SYN-1044-002,0001
MAT-1044,PLANT-01,2024-11,0,EA,261,1,SYN-01,SYN-1044-003,0001
MAT-1044,PLANT-01,2024-12,0,EA,261,1,SYN-01,SYN-1044-004,0001
MAT-1044,PLANT-01,2025-01,0,EA,261,1,SYN-01,SYN-1044-005,0001
MAT-1044,PLANT-01,2025-02,0,EA,261,1,SYN-01,SYN-1044-006,0001
MAT-1044,PLANT-01,2025-03,0,EA,261,1,SYN-01,SYN-1044-007,0001
MAT-1044,PLANT-01,2025-04,0,EA,261,1,SYN-01,SYN-1044-008,0001
MAT-1044,PLANT-01,2025-05,0,EA,261,1,SYN-01,SYN-1044-009,0001
MAT-1044,PLANT-01,2025-06,0,EA,261,1,SYN-01,SYN-1044-010,0001
MAT-1044,PLANT-01,2025-07,50,EA,261,1,SYN-01,SYN-1044-011,0001
MAT-1044,PLANT-01,2025-08,0,EA,261,1,SYN-01,SYN-1044-012,0001
MAT-1044,PLANT-01,2025-09,0,EA,261,1,SYN-01,SYN-1044-013,0001
MAT-1044,PLANT-01,2025-10,0,EA,261,1,SYN-01,SYN-1044-014,0001
MAT-1044,PLANT-01,2025-11,0,EA,261,1,SYN-01,SYN-1044-015,0001
MAT-1044,PLANT-01,2025-12,0,EA,261,1,SYN-01,SYN-1044-016,0001
MAT-1044,PLANT-01,2026-01,0,EA,261,1,SYN-01,SYN-1044-017,0001
MAT-1044,PLANT-01,2026-02,0,EA,261,1,SYN-01,SYN-1044-018,0001
MAT-1044,PLANT-01,2026-03,0,EA,261,1,SYN-01,SYN-1044-019,0001
MAT-1044,PLANT-01,2026-04,0,EA,261,1,SYN-01,SYN-1044-020,0001
MAT-1044,PLANT-01,2026-05,0,EA,261,1,SYN-01,SYN-1044-021,0001
MAT-1044,PLANT-01,2026-06,0,EA,261,1,SYN-01,SYN-1044-022,0001
MAT-1044,PLANT-01,2026-07,0,EA,261,1,SYN-01,SYN-1044-023,0001
MAT-1044,PLANT-01,2026-08,0,EA,261,1,SYN-01,SYN-1044-024,0001
MAT-1045,PLANT-02,2024-09,100,EA,261,1,SYN-01,SYN-1045-001,0001
MAT-1045,PLANT-02,2024-10,100,EA,261,1,SYN-01,SYN-1045-002,0001
MAT-1045,PLANT-02,2024-11,100,EA,261,1,SYN-01,SYN-1045-003,0001
MAT-1045,PLANT-02,2024-12,100,EA,261,1,SYN-01,SYN-1045-004,0001
MAT-1045,PLANT-02,2025-01,100,EA,261,1,SYN-01,SYN-1045-005,0001
MAT-1045,PLANT-02,2025-02,100,EA,261,1,SYN-01,SYN-1045-006,0001
MAT-1045,PLANT-02,2025-03,100,EA,261,1,SYN-01,SYN-1045-007,0001
MAT-1045,PLANT-02,2025-04,100,EA,261,1,SYN-01,SYN-1045-008,0001
MAT-1045,PLANT-02,2025-05,100,EA,261,1,SYN-01,SYN-1045-009,0001
MAT-1045,PLANT-02,2025-06,100,EA,261,1,SYN-01,SYN-1045-010,0001
MAT-1045,PLANT-02,2025-07,100,EA,261,1,SYN-01,SYN-1045-011,0001
MAT-1045,PLANT-02,2025-08,100,EA,261,1,SYN-01,SYN-1045-012,0001
MAT-1045,PLANT-02,2025-09,100,EA,261,1,SYN-01,SYN-1045-013,0001
MAT-1045,PLANT-02,2025-10,100,EA,261,1,SYN-01,SYN-1045-014,0001
MAT-1045,PLANT-02,2025-11,100,EA,261,1,SYN-01,SYN-1045-015,0001
MAT-1045,PLANT-02,2025-12,100,EA,261,1,SYN-01,SYN-1045-016,0001
MAT-1045,PLANT-02,2026-01,100,EA,261,1,SYN-01,SYN-1045-017,0001
MAT-1045,PLANT-02,2026-02,100,EA,261,1,SYN-01,SYN-1045-018,0001
MAT-1045,PLANT-02,2026-03,100,EA,261,1,SYN-01,SYN-1045-019,0001
MAT-1045,PLANT-02,2026-04,100,EA,261,1,SYN-01,SYN-1045-020,0001
MAT-1045,PLANT-02,2026-05,100,EA,261,1,SYN-01,SYN-1045-021,0001
MAT-1045,PLANT-02,2026-06,100,EA,261,1,SYN-01,SYN-1045-022,0001
MAT-1045,PLANT-02,2026-07,100,EA,261,1,SYN-01,SYN-1045-023,0001
MAT-1045,PLANT-02,2026-08,100,EA,261,1,SYN-01,SYN-1045-024,0001
MAT-1046,PLANT-03,2024-09,0,EA,261,1,SYN-01,SYN-1046-001,0001
MAT-1046,PLANT-03,2024-10,0,EA,261,1,SYN-01,SYN-1046-002,0001
MAT-1046,PLANT-03,2024-11,0,EA,261,1,SYN-01,SYN-1046-003,0001
MAT-1046,PLANT-03,2024-12,0,EA,261,1,SYN-01,SYN-1046-004,0001
MAT-1046,PLANT-03,2025-01,0,EA,261,1,SYN-01,SYN-1046-005,0001
MAT-1046,PLANT-03,2025-02,0,EA,261,1,SYN-01,SYN-1046-006,0001
MAT-1046,PLANT-03,2025-03,0,EA,261,1,SYN-01,SYN-1046-007,0001
MAT-1046,PLANT-03,2025-04,0,EA,261,1,SYN-01,SYN-1046-008,0001
MAT-1046,PLANT-03,2025-05,0,EA,261,1,SYN-01,SYN-1046-009,0001
MAT-1046,PLANT-03,2025-06,0,EA,261,1,SYN-01,SYN-1046-010,0001
MAT-1046,PLANT-03,2025-07,50,EA,261,1,SYN-01,SYN-1046-011,0001
MAT-1046,PLANT-03,2025-08,0,EA,261,1,SYN-01,SYN-1046-012,0001
MAT-1046,PLANT-03,2025-09,0,EA,261,1,SYN-01,SYN-1046-013,0001
MAT-1046,PLANT-03,2025-10,0,EA,261,1,SYN-01,SYN-1046-014,0001
MAT-1046,PLANT-03,2025-11,0,EA,261,1,SYN-01,SYN-1046-015,0001
MAT-1046,PLANT-03,2025-12,0,EA,261,1,SYN-01,SYN-1046-016,0001
MAT-1046,PLANT-03,2026-01,0,EA,261,1,SYN-01,SYN-1046-017,0001
MAT-1046,PLANT-03,2026-02,0,EA,261,1,SYN-01,SYN-1046-018,0001
MAT-1046,PLANT-03,2026-03,0,EA,261,1,SYN-01,SYN-1046-019,0001
MAT-1046,PLANT-03,2026-04,0,EA,261,1,SYN-01,SYN-1046-020,0001
MAT-1046,PLANT-03,2026-05,0,EA,261,1,SYN-01,SYN-1046-021,0001
MAT-1046,PLANT-03,2026-06,0,EA,261,1,SYN-01,SYN-1046-022,0001
MAT-1046,PLANT-03,2026-07,0,EA,261,1,SYN-01,SYN-1046-023,0001
MAT-1046,PLANT-03,2026-08,0,EA,261,1,SYN-01,SYN-1046-024,0001
MAT-1047,PLANT-04,2026-03,100,EA,261,1,SYN-01,SYN-1047-001,0001
MAT-1047,PLANT-04,2026-04,100,EA,261,1,SYN-01,SYN-1047-002,0001
MAT-1047,PLANT-04,2026-05,100,EA,261,1,SYN-01,SYN-1047-003,0001
MAT-1047,PLANT-04,2026-06,100,EA,261,1,SYN-01,SYN-1047-004,0001
MAT-1047,PLANT-04,2026-07,100,EA,261,1,SYN-01,SYN-1047-005,0001
MAT-1047,PLANT-04,2026-08,100,EA,261,1,SYN-01,SYN-1047-006,0001
MAT-1048,PLANT-01,2025-12,100,EA,261,1,SYN-01,SYN-1048-001,0001
MAT-1048,PLANT-01,2026-01,100,EA,261,1,SYN-01,SYN-1048-002,0001
MAT-1048,PLANT-01,2026-02,100,EA,261,1,SYN-01,SYN-1048-003,0001
MAT-1048,PLANT-01,2026-03,100,EA,261,1,SYN-01,SYN-1048-004,0001
MAT-1048,PLANT-01,2026-04,100,EA,261,1,SYN-01,SYN-1048-005,0001
MAT-1048,PLANT-01,2026-05,100,EA,261,1,SYN-01,SYN-1048-006,0001
MAT-1048,PLANT-01,2026-06,100,EA,261,1,SYN-01,SYN-1048-007,0001
MAT-1048,PLANT-01,2026-07,100,EA,261,1,SYN-01,SYN-1048-008,0001
MAT-1048,PLANT-01,2026-08,100,EA,261,1,SYN-01,SYN-1048-009,0001
MAT-1049,PLANT-02,2024-09,100,EA,261,1,SYN-01,SYN-1049-001,0001
MAT-1049,PLANT-02,2024-10,100,EA,261,1,SYN-01,SYN-1049-002,0001
MAT-1049,PLANT-02,2024-11,100,EA,261,1,SYN-01,SYN-1049-003,0001
MAT-1049,PLANT-02,2024-12,100,EA,261,1,SYN-01,SYN-1049-004,0001
MAT-1049,PLANT-02,2025-01,100,EA,261,1,SYN-01,SYN-1049-005,0001
MAT-1049,PLANT-02,2025-02,100,EA,261,1,SYN-01,SYN-1049-006,0001
MAT-1049,PLANT-02,2025-03,100,EA,261,1,SYN-01,SYN-1049-007,0001
MAT-1049,PLANT-02,2025-04,100,EA,261,1,SYN-01,SYN-1049-008,0001
MAT-1049,PLANT-02,2025-05,100,EA,261,1,SYN-01,SYN-1049-009,0001
MAT-1049,PLANT-02,2025-06,100,EA,261,1,SYN-01,SYN-1049-010,0001
MAT-1049,PLANT-02,2025-07,100,EA,261,1,SYN-01,SYN-1049-011,0001
MAT-1049,PLANT-02,2025-08,100,EA,261,1,SYN-01,SYN-1049-012,0001
MAT-1049,PLANT-02,2025-09,100,EA,261,1,SYN-01,SYN-1049-013,0001
MAT-1049,PLANT-02,2025-10,100,EA,261,1,SYN-01,SYN-1049-014,0001
MAT-1049,PLANT-02,2025-11,100,EA,261,1,SYN-01,SYN-1049-015,0001
MAT-1049,PLANT-02,2025-12,100,EA,261,1,SYN-01,SYN-1049-016,0001
MAT-1049,PLANT-02,2026-01,100,EA,261,1,SYN-01,SYN-1049-017,0001
MAT-1049,PLANT-02,2026-02,100,EA,261,1,SYN-01,SYN-1049-018,0001
MAT-1049,PLANT-02,2026-03,100,EA,261,1,SYN-01,SYN-1049-019,0001
MAT-1049,PLANT-02,2026-04,100,EA,261,1,SYN-01,SYN-1049-020,0001
MAT-1049,PLANT-02,2026-05,100,EA,261,1,SYN-01,SYN-1049-021,0001
MAT-1049,PLANT-02,2026-06,100,EA,261,1,SYN-01,SYN-1049-022,0001
MAT-1049,PLANT-02,2026-07,100,EA,261,1,SYN-01,SYN-1049-023,0001
MAT-1049,PLANT-02,2026-08,100,EA,261,1,SYN-01,SYN-1049-024,0001
MAT-1050,PLANT-03,2025-10,100,EA,261,1,SYN-01,SYN-1050-001,0001
MAT-1050,PLANT-03,2025-11,100,EA,261,1,SYN-01,SYN-1050-002,0001
MAT-1050,PLANT-03,2025-12,100,EA,261,1,SYN-01,SYN-1050-003,0001
MAT-1050,PLANT-03,2026-01,100,EA,261,1,SYN-01,SYN-1050-004,0001
MAT-1050,PLANT-03,2026-02,100,EA,261,1,SYN-01,SYN-1050-005,0001
MAT-1050,PLANT-03,2026-03,100,EA,261,1,SYN-01,SYN-1050-006,0001
MAT-1050,PLANT-03,2026-04,100,EA,261,1,SYN-01,SYN-1050-007,0001
MAT-1050,PLANT-03,2026-05,100,EA,261,1,SYN-01,SYN-1050-008,0001
MAT-1050,PLANT-03,2026-06,100,EA,261,1,SYN-01,SYN-1050-009,0001
MAT-1050,PLANT-03,2026-07,100,EA,261,1,SYN-01,SYN-1050-010,0001
MAT-1050,PLANT-03,2026-08,100,EA,261,1,SYN-01,SYN-1050-011,0001
MAT-1052,PLANT-01,2024-09,0,EA,261,1,SYN-01,SYN-1052-001,0001
MAT-1052,PLANT-01,2024-10,0,EA,261,1,SYN-01,SYN-1052-002,0001
MAT-1052,PLANT-01,2024-11,0,EA,261,1,SYN-01,SYN-1052-003,0001
MAT-1052,PLANT-01,2024-12,50,EA,261,1,SYN-01,SYN-1052-004,0001
MAT-1052,PLANT-01,2025-01,0,EA,261,1,SYN-01,SYN-1052-005,0001
MAT-1052,PLANT-01,2025-02,0,EA,261,1,SYN-01,SYN-1052-006,0001
MAT-1052,PLANT-01,2025-03,0,EA,261,1,SYN-01,SYN-1052-007,0001
MAT-1052,PLANT-01,2025-04,0,EA,261,1,SYN-01,SYN-1052-008,0001
MAT-1052,PLANT-01,2025-05,0,EA,261,1,SYN-01,SYN-1052-009,0001
MAT-1052,PLANT-01,2025-06,0,EA,261,1,SYN-01,SYN-1052-010,0001
MAT-1052,PLANT-01,2025-07,0,EA,261,1,SYN-01,SYN-1052-011,0001
MAT-1052,PLANT-01,2025-08,0,EA,261,1,SYN-01,SYN-1052-012,0001
MAT-1052,PLANT-01,2025-09,0,EA,261,1,SYN-01,SYN-1052-013,0001
MAT-1052,PLANT-01,2025-10,0,EA,261,1,SYN-01,SYN-1052-014,0001
MAT-1052,PLANT-01,2025-11,0,EA,261,1,SYN-01,SYN-1052-015,0001
MAT-1052,PLANT-01,2025-12,0,EA,261,1,SYN-01,SYN-1052-016,0001
MAT-1052,PLANT-01,2026-01,0,EA,261,1,SYN-01,SYN-1052-017,0001
MAT-1052,PLANT-01,2026-02,0,EA,261,1,SYN-01,SYN-1052-018,0001
MAT-1052,PLANT-01,2026-03,0,EA,261,1,SYN-01,SYN-1052-019,0001
MAT-1052,PLANT-01,2026-04,0,EA,261,1,SYN-01,SYN-1052-020,0001
MAT-1052,PLANT-01,2026-05,0,EA,261,1,SYN-01,SYN-1052-021,0001
MAT-1052,PLANT-01,2026-06,0,EA,261,1,SYN-01,SYN-1052-022,0001
MAT-1052,PLANT-01,2026-07,0,EA,261,1,SYN-01,SYN-1052-023,0001
MAT-1052,PLANT-01,2026-08,0,EA,261,1,SYN-01,SYN-1052-024,0001
MAT-1053,PLANT-02,2024-09,0,EA,261,1,SYN-01,SYN-1053-001,0001
MAT-1053,PLANT-02,2024-10,0,EA,261,1,SYN-01,SYN-1053-002,0001
MAT-1053,PLANT-02,2024-11,0,EA,261,1,SYN-01,SYN-1053-003,0001
MAT-1053,PLANT-02,2024-12,0,EA,261,1,SYN-01,SYN-1053-004,0001
MAT-1053,PLANT-02,2025-01,0,EA,261,1,SYN-01,SYN-1053-005,0001
MAT-1053,PLANT-02,2025-02,0,EA,261,1,SYN-01,SYN-1053-006,0001
MAT-1053,PLANT-02,2025-03,0,EA,261,1,SYN-01,SYN-1053-007,0001
MAT-1053,PLANT-02,2025-04,0,EA,261,1,SYN-01,SYN-1053-008,0001
MAT-1053,PLANT-02,2025-05,0,EA,261,1,SYN-01,SYN-1053-009,0001
MAT-1053,PLANT-02,2025-06,0,EA,261,1,SYN-01,SYN-1053-010,0001
MAT-1053,PLANT-02,2025-07,0,EA,261,1,SYN-01,SYN-1053-011,0001
MAT-1053,PLANT-02,2025-08,0,EA,261,1,SYN-01,SYN-1053-012,0001
MAT-1053,PLANT-02,2025-09,0,EA,261,1,SYN-01,SYN-1053-013,0001
MAT-1053,PLANT-02,2025-10,0,EA,261,1,SYN-01,SYN-1053-014,0001
MAT-1053,PLANT-02,2025-11,0,EA,261,1,SYN-01,SYN-1053-015,0001
MAT-1053,PLANT-02,2025-12,0,EA,261,1,SYN-01,SYN-1053-016,0001
MAT-1053,PLANT-02,2026-01,0,EA,261,1,SYN-01,SYN-1053-017,0001
MAT-1053,PLANT-02,2026-02,0,EA,261,1,SYN-01,SYN-1053-018,0001
MAT-1053,PLANT-02,2026-03,0,EA,261,1,SYN-01,SYN-1053-019,0001
MAT-1053,PLANT-02,2026-04,0,EA,261,1,SYN-01,SYN-1053-020,0001
MAT-1053,PLANT-02,2026-05,0,EA,261,1,SYN-01,SYN-1053-021,0001
MAT-1053,PLANT-02,2026-06,0,EA,261,1,SYN-01,SYN-1053-022,0001
MAT-1053,PLANT-02,2026-07,0,EA,261,1,SYN-01,SYN-1053-023,0001
MAT-1053,PLANT-02,2026-08,0,EA,261,1,SYN-01,SYN-1053-024,0001
MAT-1054,PLANT-03,2024-09,100,EA,261,1,SYN-01,SYN-1054-001,0001
MAT-1054,PLANT-03,2024-10,100,EA,261,1,SYN-01,SYN-1054-002,0001
MAT-1054,PLANT-03,2024-11,100,EA,261,1,SYN-01,SYN-1054-003,0001
MAT-1054,PLANT-03,2024-12,100,EA,261,1,SYN-01,SYN-1054-004,0001
MAT-1054,PLANT-03,2025-01,100,EA,261,1,SYN-01,SYN-1054-005,0001
MAT-1054,PLANT-03,2025-02,100,EA,261,1,SYN-01,SYN-1054-006,0001
MAT-1054,PLANT-03,2025-03,100,EA,261,1,SYN-01,SYN-1054-007,0001
MAT-1054,PLANT-03,2025-04,100,EA,261,1,SYN-01,SYN-1054-008,0001
MAT-1054,PLANT-03,2025-05,100,EA,261,1,SYN-01,SYN-1054-009,0001
MAT-1054,PLANT-03,2025-06,100,EA,261,1,SYN-01,SYN-1054-010,0001
MAT-1054,PLANT-03,2025-07,100,EA,261,1,SYN-01,SYN-1054-011,0001
MAT-1054,PLANT-03,2025-08,100,EA,261,1,SYN-01,SYN-1054-012,0001
MAT-1054,PLANT-03,2025-09,100,EA,261,1,SYN-01,SYN-1054-013,0001
MAT-1054,PLANT-03,2025-10,100,EA,261,1,SYN-01,SYN-1054-014,0001
MAT-1054,PLANT-03,2025-11,100,EA,261,1,SYN-01,SYN-1054-015,0001
MAT-1054,PLANT-03,2025-12,100,EA,261,1,SYN-01,SYN-1054-016,0001
MAT-1054,PLANT-03,2026-01,100,EA,261,1,SYN-01,SYN-1054-017,0001
MAT-1054,PLANT-03,2026-02,100,EA,261,1,SYN-01,SYN-1054-018,0001
MAT-1054,PLANT-03,2026-03,100,EA,261,1,SYN-01,SYN-1054-019,0001
MAT-1054,PLANT-03,2026-04,100,EA,261,1,SYN-01,SYN-1054-020,0001
MAT-1054,PLANT-03,2026-05,100,EA,261,1,SYN-01,SYN-1054-021,0001
MAT-1054,PLANT-03,2026-06,100,EA,261,1,SYN-01,SYN-1054-022,0001
MAT-1054,PLANT-03,2026-07,100,EA,261,1,SYN-01,SYN-1054-023,0001
MAT-1054,PLANT-03,2026-08,100,EA,261,1,SYN-01,SYN-1054-024,0001
MAT-1055,PLANT-04,2025-09,100,EA,261,1,SYN-01,SYN-1055-001,0001
MAT-1055,PLANT-04,2025-10,100,EA,261,1,SYN-01,SYN-1055-002,0001
MAT-1055,PLANT-04,2025-11,100,EA,261,1,SYN-01,SYN-1055-003,0001
MAT-1055,PLANT-04,2025-12,100,EA,261,1,SYN-01,SYN-1055-004,0001
MAT-1055,PLANT-04,2026-01,100,EA,261,1,SYN-01,SYN-1055-005,0001
MAT-1055,PLANT-04,2026-02,100,EA,261,1,SYN-01,SYN-1055-006,0001
MAT-1055,PLANT-04,2026-03,100,EA,261,1,SYN-01,SYN-1055-007,0001
MAT-1055,PLANT-04,2026-04,100,EA,261,1,SYN-01,SYN-1055-008,0001
MAT-1055,PLANT-04,2026-05,100,EA,261,1,SYN-01,SYN-1055-009,0001
